"BehaviorSpace results (NetLogo 6.0.2)"
"fireModel1.nlogo"
"fireModel-ie"
"01/10/2020 15:10:53:045 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","density","extinction","ignition","[step]","percent-burned"
"233","70","0.06","0.9","413","93.43627973020944"
"234","70","0.06","0.9","410","93.72966473334276"
"242","70","0.06","0.95","25","0.003530699431557392"
"235","70","0.06","0.9","374","94.64090154378776"
"238","70","0.06","0.9","370","92.48184233835252"
"237","70","0.06","0.9","393","92.86170212765957"
"236","70","0.06","0.9","381","93.6592791899738"
"239","70","0.06","0.9","382","93.27745950915907"
"248","70","0.06","0.95","35","0.04956454011187424"
"241","70","0.06","0.95","374","94.2734709777951"
"244","70","0.06","0.95","388","91.74636911087497"
"240","70","0.06","0.9","422","93.39465770387405"
"243","70","0.06","0.95","469","92.40227434257285"
"246","70","0.06","0.95","365","91.09771236034759"
"247","70","0.06","0.95","388","93.84800113010311"
"245","70","0.06","0.95","402","91.75705755573614"
"254","70","0.06","1","22","0.0035310734463276836"
"249","70","0.06","0.95","369","94.41175434269405"
"250","70","0.06","0.95","396","94.70140308820419"
"251","70","0.06","1","396","92.39974583451003"
"253","70","0.06","1","389","93.10663397647728"
"255","70","0.06","1","349","94.85847556450759"
"257","70","0.06","1","378","94.56314113901662"
"256","70","0.06","1","378","94.18645744981623"
"252","70","0.06","1","414","92.71934179729058"
"258","70","0.06","1","394","92.8884800452873"
"259","70","0.06","1","399","93.18837520230807"
"260","70","0.06","1","400","94.25186021088268"
"261","70","0.07","0.4","384","92.31610513318046"
"262","70","0.07","0.4","379","93.22541966426859"
"263","70","0.07","0.4","387","91.9644123068198"
"264","70","0.07","0.4","430","89.70238728672271"
"266","70","0.07","0.4","387","92.13078903742372"
"265","70","0.07","0.4","389","90.92065286511694"
"267","70","0.07","0.4","413","91.53265622795881"
"269","70","0.07","0.4","369","89.13420987348053"
"270","70","0.07","0.4","382","89.69192222183011"
"268","70","0.07","0.4","404","92.42167055661645"
"271","70","0.07","0.45","367","92.54651818438117"
"272","70","0.07","0.45","362","87.00566973777462"
"273","70","0.07","0.45","421","90.49465853400557"
"274","70","0.07","0.45","368","91.40468579858793"
"275","70","0.07","0.45","362","92.1374449339207"
"276","70","0.07","0.45","337","93.02063128196085"
"278","70","0.07","0.45","368","91.41303580255632"
"277","70","0.07","0.45","381","93.59092194570135"
"279","70","0.07","0.45","380","92.78547201808932"
"280","70","0.07","0.45","383","91.33980582524272"
"281","70","0.07","0.5","404","91.77778559617211"
"283","70","0.07","0.5","375","90.17015242821694"
"282","70","0.07","0.5","361","92.8538659702862"
"284","70","0.07","0.5","359","89.52890792291221"
"286","70","0.07","0.5","364","89.91978419819692"
"285","70","0.07","0.5","376","90.83673756867164"
"287","70","0.07","0.5","394","92.14689265536722"
"288","70","0.07","0.5","362","93.12085274601158"
"289","70","0.07","0.5","391","91.53867931205323"
"290","70","0.07","0.5","376","92.96132791806463"
"291","70","0.07","0.55","367","93.45202279403956"
"292","70","0.07","0.55","440","91.40973846480969"
"293","70","0.07","0.55","441","91.4904205026126"
"294","70","0.07","0.55","463","91.35135135135135"
"295","70","0.07","0.55","365","92.46344206974129"
"296","70","0.07","0.55","399","92.30037687999719"
"297","70","0.07","0.55","376","91.59551196104721"
"298","70","0.07","0.55","402","92.23372781065089"
"306","70","0.07","0.6","14","0.021238938053097345"
"300","70","0.07","0.55","347","92.4520316027088"
"302","70","0.07","0.6","352","89.61444330152875"
"301","70","0.07","0.6","402","92.1955889653216"
"304","70","0.07","0.6","367","92.0368728948768"
"299","70","0.07","0.55","410","92.89999294233891"
"303","70","0.07","0.6","506","91.45232343328122"
"305","70","0.07","0.6","411","92.66288052488623"
"307","70","0.07","0.6","375","94.07310888857585"
"308","70","0.07","0.6","391","90.77298789551922"
"309","70","0.07","0.6","383","92.88843354765774"
"310","70","0.07","0.6","382","93.04286220332979"
"311","70","0.07","0.65","424","90.92939174819226"
"312","70","0.07","0.65","360","92.35455697985631"
"314","70","0.07","0.65","378","91.01550030149328"
"313","70","0.07","0.65","412","91.36619017139606"
"315","70","0.07","0.65","392","92.34648890769937"
"316","70","0.07","0.65","381","91.56750612723333"
"317","70","0.07","0.65","448","92.62150324950551"
"318","70","0.07","0.65","379","91.62417806533281"
"319","70","0.07","0.65","360","92.89015286171347"
"321","70","0.07","0.7","430","89.98476095970514"
"322","70","0.07","0.7","410","93.19696702521601"
"329","70","0.07","0.7","1","0.0070427494894006615"
"320","70","0.07","0.65","403","91.78570168941557"
"324","70","0.07","0.7","363","90.79207920792079"
"323","70","0.07","0.7","367","92.21169483136535"
"326","70","0.07","0.7","372","92.27655155419438"
"325","70","0.07","0.7","369","91.02075391783143"
"327","70","0.07","0.7","392","91.27483384866902"
"334","70","0.07","0.75","55","0.05663115421371182"
"328","70","0.07","0.7","371","91.54642077848948"
"330","70","0.07","0.7","459","91.15494750238625"
"332","70","0.07","0.75","414","90.48395674525793"
"331","70","0.07","0.75","383","89.61841222775247"
"333","70","0.07","0.75","437","91.13457586280207"
"336","70","0.07","0.75","393","91.19490175252257"
"335","70","0.07","0.75","442","92.18294331033502"
"337","70","0.07","0.75","418","93.56350184956842"
"338","70","0.07","0.75","404","92.96791634061321"
"339","70","0.07","0.75","417","93.49590639165115"
"340","70","0.07","0.75","389","92.057134755795"
"342","70","0.07","0.8","426","92.86545172547498"
"341","70","0.07","0.8","352","92.5502241994139"
"343","70","0.07","0.8","356","92.73254785408484"
"344","70","0.07","0.8","398","91.9615970524675"
"345","70","0.07","0.8","403","90.54573952693075"
"346","70","0.07","0.8","397","89.55881316512792"
"348","70","0.07","0.8","375","92.86850196133865"
"347","70","0.07","0.8","389","93.23700440528634"
"349","70","0.07","0.8","408","92.28219021816626"
"351","70","0.07","0.85","401","92.90986515259048"
"353","70","0.07","0.85","363","90.90265236021105"
"352","70","0.07","0.85","376","86.19908701652571"
"350","70","0.07","0.8","410","91.68258685346352"
"354","70","0.07","0.85","380","90.97733711048159"
"362","70","0.07","0.9","62","0.20991212153556055"
"355","70","0.07","0.85","379","91.55761476975313"
"356","70","0.07","0.85","360","92.25740695181528"
"364","70","0.07","0.9","39","0.010662496445834517"
"357","70","0.07","0.85","347","90.55626057529611"
"358","70","0.07","0.85","350","92.96033343929922"
"359","70","0.07","0.85","383","90.83327443635592"
"360","70","0.07","0.85","361","91.38101983002834"
"363","70","0.07","0.9","365","90.73501722974173"
"361","70","0.07","0.9","380","88.2706447963801"
"365","70","0.07","0.9","403","93.11830995866747"
"366","70","0.07","0.9","415","92.27829287281479"
"367","70","0.07","0.9","386","91.39663622580304"
"368","70","0.07","0.9","369","89.25817506782808"
"369","70","0.07","0.9","395","93.10988933530697"
"370","70","0.07","0.9","462","92.31754161331625"
"371","70","0.07","0.95","393","90.56424344885883"
"372","70","0.07","0.95","412","91.78743961352657"
"374","70","0.07","0.95","359","92.56835215876703"
"375","70","0.07","0.95","352","90.48898631686879"
"373","70","0.07","0.95","377","93.64671059586314"
"376","70","0.07","0.95","397","88.09413607718874"
"377","70","0.07","0.95","408","92.23644205614085"
"379","70","0.07","0.95","346","90.8412866737363"
"378","70","0.07","0.95","507","91.72855223141664"
"381","70","0.07","1","400","92.27132651631881"
"380","70","0.07","0.95","409","90.5394425407143"
"383","70","0.07","1","443","93.18021450747955"
"390","70","0.07","1","1","0.0070768904143519345"
"382","70","0.07","1","521","91.82871108277547"
"385","70","0.07","1","399","92.10311979885974"
"386","70","0.07","1","391","92.94778889320938"
"384","70","0.07","1","573","89.67952585442028"
"387","70","0.07","1","432","87.23891374026981"
"388","70","0.07","1","370","92.6308370044053"
"391","70","0.08","0.4","484","88.94071090382305"
"393","70","0.08","0.4","368","91.44231789719461"
"392","70","0.08","0.4","478","88.72875354107649"
"394","70","0.08","0.4","354","87.83788533867623"
"389","70","0.07","1","391","91.4020466293913"
"395","70","0.08","0.4","375","90.07595831125242"
"396","70","0.08","0.4","342","88.53911872097558"
"397","70","0.08","0.4","422","89.16766933257838"
"405","70","0.08","0.45","71","0.29512160432370926"
"401","70","0.08","0.45","360","83.30368578340685"
"400","70","0.08","0.4","376","85.39026727718027"
"403","70","0.08","0.45","335","88.02869156566906"
"398","70","0.08","0.4","439","88.53863103276709"
"399","70","0.08","0.4","440","89.77369165487977"
"402","70","0.08","0.45","366","88.9014642427672"
"404","70","0.08","0.45","472","89.71497192102568"
"406","70","0.08","0.45","379","86.9912379875636"
"407","70","0.08","0.45","355","91.13377239572267"
"408","70","0.08","0.45","362","87.52170062001771"
"410","70","0.08","0.45","400","89.38703409291645"
"411","70","0.08","0.5","413","91.00320433818092"
"409","70","0.08","0.45","479","91.55113877493281"
"412","70","0.08","0.5","360","88.2102372738154"
"413","70","0.08","0.5","425","86.96915987238569"
"414","70","0.08","0.5","357","89.69104888199196"
"415","70","0.08","0.5","377","89.59830118563086"
"417","70","0.08","0.5","362","86.60511363636364"
"416","70","0.08","0.5","454","88.78230088495576"
"418","70","0.08","0.5","380","87.80712639602908"
"419","70","0.08","0.5","371","89.39741193893022"
"421","70","0.08","0.55","362","86.78879006070875"
"420","70","0.08","0.5","382","90.36608183005613"
"422","70","0.08","0.55","388","91.04871948427096"
"423","70","0.08","0.55","438","90.0211714890614"
"424","70","0.08","0.55","381","77.3896407567491"
"426","70","0.08","0.55","414","87.9510422912772"
"427","70","0.08","0.55","383","90.90428344791115"
"425","70","0.08","0.55","446","92.63150497206507"
"428","70","0.08","0.55","398","88.52285553047405"
"429","70","0.08","0.55","327","88.12980057783102"
"431","70","0.08","0.6","361","91.52004513240013"
"430","70","0.08","0.55","398","89.8035878891016"
"432","70","0.08","0.6","366","82.25566044431825"
"433","70","0.08","0.6","360","89.08595298782215"
"434","70","0.08","0.6","390","87.02594106865924"
"435","70","0.08","0.6","413","84.26594571520044"
"436","70","0.08","0.6","422","89.18039742592462"
"438","70","0.08","0.6","379","85.87033874181611"
"437","70","0.08","0.6","393","86.72456575682382"
"439","70","0.08","0.6","407","90.53704818210784"
"440","70","0.08","0.6","401","87.08752301373744"
"442","70","0.08","0.65","369","88.97710031403267"
"443","70","0.08","0.65","377","85.85962424672103"
"441","70","0.08","0.65","510","91.96908484103284"
"444","70","0.08","0.65","435","89.23846344837371"
