"BehaviorSpace results (NetLogo 6.0.2)"
"FireModel-Lab07.nlogo"
"fireExp1"
"03/03/2018 17:04:08:667 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","density","extinction","ignition","[step]","percent-burned"
"8","80","0.2","0.75","80","0.10524035038846072"
"2","80","0.2","0.75","54","3.720756595321055"
"5","80","0.2","0.75","74","6.998204000743172"
"6","80","0.2","0.75","74","3.241926031031185"
"8","80","0.2","0.75","81","0.10524035038846072"
"2","80","0.2","0.75","55","3.870084619213539"
"5","80","0.2","0.75","75","7.221155632625255"
"6","80","0.2","0.75","75","3.334464357321324"
"8","80","0.2","0.75","82","0.10524035038846072"
"4","80","0.2","0.75","63","5.1051797532858965"
"7","80","0.2","0.75","74","0.00930896453284513"
"8","80","0.2","0.75","83","0.10524035038846072"
"6","80","0.2","0.75","76","3.4300872944878007"
"5","80","0.2","0.75","76","7.471976218492599"
"4","80","0.2","0.75","64","5.2481123574558"
"2","80","0.2","0.75","56","4.0380786460925835"
"8","80","0.2","0.75","84","0.10524035038846072"
"6","80","0.2","0.75","77","3.5164563990252633"
"7","80","0.2","0.75","75","0.00930896453284513"
"3","80","0.2","0.75","65","0.009253547193090685"
"5","80","0.2","0.75","77","7.72589335480275"
"4","80","0.2","0.75","65","5.400366653202001"
"2","80","0.2","0.75","57","4.196739671478348"
"8","80","0.2","0.75","85","0.10524035038846072"
"6","80","0.2","0.75","78","3.58123322742836"
"5","80","0.2","0.75","78","7.9798104911129"
"7","80","0.2","0.75","76","0.00930896453284513"
"2","80","0.2","0.75","58","4.358511697361871"
"6","80","0.2","0.75","79","3.6676023319658224"
"5","80","0.2","0.75","79","8.252306930079891"
"7","80","0.2","0.75","77","0.00930896453284513"
"1","80","0.2","0.75","56","4.724701232127968"
"8","80","0.2","0.75","86","0.10524035038846072"
"6","80","0.2","0.75","80","3.763225269132299"
"2","80","0.2","0.75","59","4.514061722249876"
"3","80","0.2","0.75","66","0.009253547193090685"
"7","80","0.2","0.75","78","0.00930896453284513"
"5","80","0.2","0.75","80","8.512417167275654"
"8","80","0.2","0.75","87","0.10524035038846072"
"2","80","0.2","0.75","60","4.68516674962668"
"7","80","0.2","0.75","79","0.00930896453284513"
"3","80","0.2","0.75","67","0.009253547193090685"
"4","80","0.2","0.75","66","5.552620948948203"
"6","80","0.2","0.75","81","3.8465097627934237"
"5","80","0.2","0.75","81","8.781817055799838"
"1","80","0.2","0.75","57","4.903807553345891"
"8","80","0.2","0.75","88","0.10524035038846072"
"2","80","0.2","0.75","61","4.868715778994525"
"7","80","0.2","0.75","80","0.00930896453284513"
"3","80","0.2","0.75","68","0.009253547193090685"
"4","80","0.2","0.75","67","5.695553553118106"
"5","80","0.2","0.75","82","9.048120393881216"
"1","80","0.2","0.75","58","5.067473674458821"
"3","80","0.2","0.75","69","0.009253547193090685"
"2","80","0.2","0.75","62","5.042931806869089"
"8","80","0.2","0.75","89","0.10524035038846072"
"4","80","0.2","0.75","68","5.8757729235932015"
"5","80","0.2","0.75","83","9.348485786833468"
"3","80","0.2","0.75","70","0.009253547193090685"
"8","80","0.2","0.75","90","0.10524035038846072"
"2","80","0.2","0.75","63","5.238924838227974"
"1","80","0.2","0.75","59","5.240403915634747"
"7","80","0.2","0.75","81","0.00930896453284513"
"4","80","0.2","0.75","69","6.043563371966567"
"6","80","0.2","0.75","82","3.9359634782072246"
"5","80","0.2","0.75","84","9.642658078900105"
"3","80","0.2","0.75","71","0.009253547193090685"
"8","80","0.2","0.75","91","0.10524035038846072"
"2","80","0.2","0.75","64","5.42869586859134"
"1","80","0.2","0.75","60","5.379365716579687"
"4","80","0.2","0.75","70","6.2144610508653635"
"7","80","0.2","0.75","82","0.00930896453284513"
"8","80","0.2","0.75","92","0.10524035038846072"
"5","80","0.2","0.75","85","9.924444169195516"
"2","80","0.2","0.75","65","5.590467894474863"
"7","80","0.2","0.75","83","0.00930896453284513"
"4","80","0.2","0.75","71","6.391573190815027"
"3","80","0.2","0.75","72","0.009253547193090685"
"1","80","0.2","0.75","61","5.536855757650619"
"8","80","0.2","0.75","93","0.10524035038846072"
"5","80","0.2","0.75","86","10.181457855948475"
"2","80","0.2","0.75","66","5.774016923842708"
"7","80","0.2","0.75","84","0.00930896453284513"
"6","80","0.2","0.75","83","4.0500940806317285"
"4","80","0.2","0.75","72","6.58111425286642"
"1","80","0.2","0.75","62","5.672729518574561"
"8","80","0.2","0.75","94","0.10524035038846072"
"3","80","0.2","0.75","73","0.009253547193090685"
"2","80","0.2","0.75","67","5.929566948730712"
"5","80","0.2","0.75","87","10.444664643587044"
"7","80","0.2","0.75","85","0.00930896453284513"
"6","80","0.2","0.75","84","4.148801628674543"
"4","80","0.2","0.75","73","6.801727620172141"
"8","80","0.2","0.75","95","0.10524035038846072"
"1","80","0.2","0.75","63","5.7900750393725104"
"2","80","0.2","0.75","68","6.075783972125436"
"7","80","0.2","0.75","86","0.00930896453284513"
"3","80","0.2","0.75","74","0.009253547193090685"
"5","80","0.2","0.75","88","10.726450733882455"
"6","80","0.2","0.75","85","4.232086122335668"
"4","80","0.2","0.75","74","7.047198831681323"
"2","80","0.2","0.75","69","6.231333997013439"
"1","80","0.2","0.75","64","5.935212920359448"
"8","80","0.2","0.75","96","0.10524035038846072"
"3","80","0.2","0.75","75","0.009253547193090685"
"7","80","0.2","0.75","87","0.00930896453284513"
"5","80","0.2","0.75","89","11.005140273735059"
"2","80","0.2","0.75","70","6.377551020408164"
"6","80","0.2","0.75","86","4.324624448625806"
"8","80","0.2","0.75","97","0.10524035038846072"
"4","80","0.2","0.75","75","7.308206195817668"
"7","80","0.2","0.75","88","0.00930896453284513"
"1","80","0.2","0.75","65","6.114319241577371"
"3","80","0.2","0.75","76","0.009253547193090685"
"6","80","0.2","0.75","87","4.423331996668621"
"2","80","0.2","0.75","71","6.551767048282728"
"8","80","0.2","0.75","98","0.10524035038846072"
"5","80","0.2","0.75","90","11.290022914473278"
"7","80","0.2","0.75","89","0.00930896453284513"
"4","80","0.2","0.75","76","7.609607556784638"
"3","80","0.2","0.75","77","0.009253547193090685"
"6","80","0.2","0.75","88","4.506616490329745"
"2","80","0.2","0.75","72","6.729094076655053"
"8","80","0.2","0.75","99","0.10524035038846072"
"1","80","0.2","0.75","66","6.290337522774295"
"7","80","0.2","0.75","90","0.00930896453284513"
"4","80","0.2","0.75","77","7.9016872261753095"
"3","80","0.2","0.75","78","0.009253547193090685"
"5","80","0.2","0.75","91","11.571809004768689"
"8","80","0.2","0.75","100","0.10524035038846072"
"7","80","0.2","0.75","91","0.00930896453284513"
"4","80","0.2","0.75","78","8.159587359786222"
"3","80","0.2","0.75","79","0.009253547193090685"
"6","80","0.2","0.75","89","4.60532403837256"
"7","80","0.2","0.75","92","0.00930896453284513"
"3","80","0.2","0.75","80","0.009253547193090685"
"4","80","0.2","0.75","79","8.436130876549731"
"2","80","0.2","0.75","73","6.906421105027377"
"5","80","0.2","0.75","92","11.841208893292873"
"1","80","0.2","0.75","67","6.497236204181206"
"7","80","0.2","0.75","93","0.00930896453284513"
"6","80","0.2","0.75","90","4.719454640797063"
"3","80","0.2","0.75","81","0.009253547193090685"
"4","80","0.2","0.75","80","8.718888854364106"
"2","80","0.2","0.75","74","7.080637132901941"
"7","80","0.2","0.75","94","0.00930896453284513"
"3","80","0.2","0.75","82","0.009253547193090685"
"1","80","0.2","0.75","68","6.667078405336133"
"4","80","0.2","0.75","81","9.017182984805643"
"7","80","0.2","0.75","95","0.00930896453284513"
"3","80","0.2","0.75","83","0.009253547193090685"
"2","80","0.2","0.75","75","7.251742160278746"
"4","80","0.2","0.75","82","9.290619271043719"
"7","80","0.2","0.75","96","0.00930896453284513"
"3","80","0.2","0.75","84","0.009253547193090685"
"4","80","0.2","0.75","83","9.495696485722275"
"3","80","0.2","0.75","85","0.009253547193090685"
"7","80","0.2","0.75","97","0.00930896453284513"
"4","80","0.2","0.75","84","9.766025541434919"
"9","80","0.2","0.75","0","0.0030909990108803163"
"3","80","0.2","0.75","86","0.009253547193090685"
"7","80","0.2","0.75","98","0.00930896453284513"
"4","80","0.2","0.75","85","10.045676288723861"
"3","80","0.2","0.75","87","0.009253547193090685"
"9","80","0.2","0.75","1","0.012363996043521265"
"7","80","0.2","0.75","99","0.00930896453284513"
"4","80","0.2","0.75","86","10.316005344436503"
"3","80","0.2","0.75","88","0.009253547193090685"
"9","80","0.2","0.75","2","0.015454995054401581"
"7","80","0.2","0.75","100","0.00930896453284513"
"4","80","0.2","0.75","87","10.561476555945685"
"3","80","0.2","0.75","89","0.009253547193090685"
"9","80","0.2","0.75","3","0.02472799208704253"
"5","80","0.2","0.75","93","12.088932928717409"
"6","80","0.2","0.75","91","4.824331410592554"
"3","80","0.2","0.75","90","0.009253547193090685"
"4","80","0.2","0.75","88","10.82248392008203"
"9","80","0.2","0.75","4","0.04636498516320475"
"2","80","0.2","0.75","76","7.4166251866600295"
"3","80","0.2","0.75","91","0.009253547193090685"
"4","80","0.2","0.75","89","11.089705745269242"
"9","80","0.2","0.75","5","0.08036597428288822"
"3","80","0.2","0.75","92","0.009253547193090685"
"4","80","0.2","0.75","90","11.38799987571078"
"9","80","0.2","0.75","6","0.10509396636993076"
"5","80","0.2","0.75","94","12.339753514584753"
"1","80","0.2","0.75","69","6.818392366365068"
"6","80","0.2","0.75","92","4.9322927912643815"
"3","80","0.2","0.75","93","0.009253547193090685"
"9","80","0.2","0.75","7","0.13291295746785362"
"4","80","0.2","0.75","91","11.683186775626883"
"2","80","0.2","0.75","77","7.6281732205077155"
"3","80","0.2","0.75","94","0.009253547193090685"
"9","80","0.2","0.75","8","0.15145895153313552"
"4","80","0.2","0.75","92","11.965944753441256"
"10","80","0.2","0.75","0","0.0030813792253412626"
"3","80","0.2","0.75","95","0.009253547193090685"
"4","80","0.2","0.75","93","12.239381039679333"
"9","80","0.2","0.75","9","0.17927794263105837"
"10","80","0.2","0.75","1","0.009244137676023789"
"3","80","0.2","0.75","96","0.009253547193090685"
"4","80","0.2","0.75","94","12.562533014324332"
"10","80","0.2","0.75","2","0.02156965457738884"
"3","80","0.2","0.75","97","0.009253547193090685"
"9","80","0.2","0.75","10","0.2040059347181009"
"3","80","0.2","0.75","98","0.009253547193090685"
"4","80","0.2","0.75","95","12.898113911071063"
"10","80","0.2","0.75","3","0.036976550704095154"
"9","80","0.2","0.75","11","0.2287339268051434"
"3","80","0.2","0.75","99","0.009253547193090685"
"4","80","0.2","0.75","96","13.21815865519063"
"10","80","0.2","0.75","4","0.058546205281483986"
"9","80","0.2","0.75","12","0.2565529179030663"
"3","80","0.2","0.75","100","0.009253547193090685"
"4","80","0.2","0.75","97","13.54441786036106"
"10","80","0.2","0.75","5","0.07395310140819031"
"9","80","0.2","0.75","13","0.2874629080118694"
"4","80","0.2","0.75","98","13.85824814342976"
"1","80","0.2","0.75","70","6.917209647037026"
"6","80","0.2","0.75","93","5.04025417193621"
"5","80","0.2","0.75","95","12.59676720133771"
"2","80","0.2","0.75","78","7.81794425087108"
"1","80","0.2","0.75","71","7.04381928789797"
"6","80","0.2","0.75","94","5.1543847743607145"
"5","80","0.2","0.75","96","12.838298135876633"
"2","80","0.2","0.75","79","7.995271279243404"
"6","80","0.2","0.75","95","5.2746845985378945"
"1","80","0.2","0.75","72","7.176605008800914"
"10","80","0.2","0.75","6","0.10168551443626168"
"5","80","0.2","0.75","97","13.02718771288784"
"2","80","0.2","0.75","80","8.18193130910901"
"4","80","0.2","0.75","99","14.17207842649846"
"6","80","0.2","0.75","96","5.40115364446775"
"1","80","0.2","0.75","73","7.321742889787853"
"10","80","0.2","0.75","7","0.13558068591501554"
"5","80","0.2","0.75","98","13.268718647426766"
"2","80","0.2","0.75","81","8.384146341463415"
"6","80","0.2","0.75","97","5.512199636015916"
"1","80","0.2","0.75","74","7.485409010900781"
"5","80","0.2","0.75","99","13.488573728866044"
"2","80","0.2","0.75","82","8.586361373817821"
"6","80","0.2","0.75","98","5.638668681945772"
"5","80","0.2","0.75","100","13.733201213847773"
"4","80","0.2","0.75","100","14.548053320075816"
"2","80","0.2","0.75","83","8.773021403683424"
"10","80","0.2","0.75","8","0.16947585739376944"
"6","80","0.2","0.75","99","5.771306949628304"
"2","80","0.2","0.75","84","8.95968143354903"
"10","80","0.2","0.75","9","0.21261516654854712"
"6","80","0.2","0.75","100","5.9070298281871745"
"10","80","0.2","0.75","10","0.2557544757033248"
"1","80","0.2","0.75","75","7.645987091992712"
"10","80","0.2","0.75","11","0.305056543308785"
"1","80","0.2","0.75","76","7.803477133063645"
"10","80","0.2","0.75","12","0.3543586109142452"
"1","80","0.2","0.75","77","7.976407374239571"
"10","80","0.2","0.75","13","0.4159861954210704"
"13","80","0.2","0.75","0","0.00310231432648756"
"10","80","0.2","0.75","14","0.45912550457584816"
"1","80","0.2","0.75","78","8.084488774974524"
"13","80","0.2","0.75","1","0.01240925730595024"
"10","80","0.2","0.75","15","0.5022648137306258"
"11","80","0.2","0.75","0","0.003098757398283288"
"13","80","0.2","0.75","2","0.021716200285412917"
"9","80","0.2","0.75","14","0.32764589515331355"
"1","80","0.2","0.75","79","8.211098415835469"
"10","80","0.2","0.75","16","0.5608110190121098"
"11","80","0.2","0.75","1","0.003098757398283288"
"2","80","0.2","0.75","85","9.146341463414634"
"13","80","0.2","0.75","3","0.031023143264875597"
"10","80","0.2","0.75","17","0.6070317073922288"
"9","80","0.2","0.75","15","0.36473788328387735"
"1","80","0.2","0.75","80","8.337708056696416"
"11","80","0.2","0.75","2","0.003098757398283288"
"13","80","0.2","0.75","4","0.05584165787677608"
"2","80","0.2","0.75","86","9.329890492782479"
"10","80","0.2","0.75","18","0.6779034295750778"
"9","80","0.2","0.75","16","0.38946587537091987"
"1","80","0.2","0.75","81","8.476669857641356"
"11","80","0.2","0.75","3","0.003098757398283288"
"13","80","0.2","0.75","5","0.08066017248867655"
"10","80","0.2","0.75","19","0.7487751517579269"
"2","80","0.2","0.75","87","9.488551518168242"
"9","80","0.2","0.75","17","0.41419386745796244"
"11","80","0.2","0.75","4","0.003098757398283288"
"1","80","0.2","0.75","82","8.594015378439304"
"13","80","0.2","0.75","6","0.09617174412111436"
"10","80","0.2","0.75","20","0.8104027362647521"
"11","80","0.2","0.75","5","0.003098757398283288"
"2","80","0.2","0.75","88","9.656545545047287"
"1","80","0.2","0.75","83","8.72062501930025"
"9","80","0.2","0.75","18","0.4512858555885262"
"14","80","0.2","0.75","0","0.0030930067118245643"
"13","80","0.2","0.75","7","0.12409257305950239"
"11","80","0.2","0.75","6","0.003098757398283288"
"12","80","0.2","0.75","0","0.003094538140182578"
"10","80","0.2","0.75","21","0.8781930792222599"
"2","80","0.2","0.75","89","9.81831757093081"
"1","80","0.2","0.75","84","8.8410585801192"
"9","80","0.2","0.75","19","0.4945598417408506"
"13","80","0.2","0.75","8","0.15201340199789043"
"11","80","0.2","0.75","7","0.003098757398283288"
"2","80","0.2","0.75","90","9.992533598805375"
"13","80","0.2","0.75","9","0.17372960228330334"
"10","80","0.2","0.75","22","0.9429020429544265"
"9","80","0.2","0.75","20","0.5440158259149357"
"14","80","0.2","0.75","1","0.012372026847298257"
"11","80","0.2","0.75","8","0.003098757398283288"
"12","80","0.2","0.75","1","0.009283614420547733"
"2","80","0.2","0.75","91","10.14186162269786"
"9","80","0.2","0.75","21","0.5996538081107814"
"14","80","0.2","0.75","2","0.03402307383007021"
"1","80","0.2","0.75","85","8.961492140938146"
"11","80","0.2","0.75","9","0.003098757398283288"
"12","80","0.2","0.75","2","0.015472690700912888"
"2","80","0.2","0.75","92","10.278745644599303"
"14","80","0.2","0.75","3","0.05876712752466673"
"9","80","0.2","0.75","22","0.6707467853610286"
"11","80","0.2","0.75","10","0.003098757398283288"
"2","80","0.2","0.75","93","10.421851667496266"
"12","80","0.2","0.75","3","0.024756305121460626"
"14","80","0.2","0.75","4","0.07732516779561412"
"1","80","0.2","0.75","86","9.122070222030079"
"9","80","0.2","0.75","23","0.7294757665677547"
"11","80","0.2","0.75","11","0.003098757398283288"
"14","80","0.2","0.75","5","0.10206922149021064"
"2","80","0.2","0.75","94","10.583623693379792"
"12","80","0.2","0.75","4","0.04332353396255609"
"13","80","0.2","0.75","10","0.19854811689520385"
"1","80","0.2","0.75","87","9.27956026310101"
"9","80","0.2","0.75","24","0.791295746785361"
"11","80","0.2","0.75","12","0.003098757398283288"
"14","80","0.2","0.75","6","0.12372026847298259"
"2","80","0.2","0.75","95","10.720507715281235"
"12","80","0.2","0.75","5","0.06189076280365155"
"1","80","0.2","0.75","88","9.46484266436093"
"9","80","0.2","0.75","25","0.8654797230464886"
"11","80","0.2","0.75","13","0.003098757398283288"
"10","80","0.2","0.75","23","1.0291806612639818"
"12","80","0.2","0.75","6","0.08045799164474703"
"2","80","0.2","0.75","96","10.885390741662519"
"1","80","0.2","0.75","89","9.622332705431862"
"9","80","0.2","0.75","26","0.9149357072205736"
"13","80","0.2","0.75","11","0.22026431718061676"
"12","80","0.2","0.75","7","0.1114033730465728"
"9","80","0.2","0.75","27","0.9582096933728981"
"13","80","0.2","0.75","12","0.24508283179251722"
"1","80","0.2","0.75","90","9.78908686656579"
"12","80","0.2","0.75","8","0.15163236886894632"
"14","80","0.2","0.75","7","0.15155732887940368"
"9","80","0.2","0.75","28","1.035484668644906"
"12","80","0.2","0.75","9","0.19495590283150238"
"1","80","0.2","0.75","91","9.980545347867709"
"9","80","0.2","0.75","29","1.112759643916914"
"13","80","0.2","0.75","13","0.2761059750573928"
"12","80","0.2","0.75","10","0.23209036051369333"
"2","80","0.2","0.75","97","11.028496764559483"
"1","80","0.2","0.75","92","10.172003829169626"
"14","80","0.2","0.75","8","0.17939438928582474"
"9","80","0.2","0.75","30","1.1962166172106825"
"12","80","0.2","0.75","11","0.26303574191551915"
"1","80","0.2","0.75","93","10.39434271068153"
"10","80","0.2","0.75","24","1.1123779003481957"
"13","80","0.2","0.75","14","0.3133337469752435"
"2","80","0.2","0.75","98","11.202712792434047"
"9","80","0.2","0.75","31","1.288946587537092"
"10","80","0.2","0.75","25","1.1894123809817274"
"1","80","0.2","0.75","94","10.60432943210944"
"11","80","0.2","0.75","14","0.003098757398283288"
"2","80","0.2","0.75","99","11.380039820806372"
"9","80","0.2","0.75","32","1.3785855588526212"
"14","80","0.2","0.75","9","0.2010454362685967"
"10","80","0.2","0.75","26","1.2633654823899176"
"11","80","0.2","0.75","15","0.003098757398283288"
"2","80","0.2","0.75","100","11.548033847685415"
"9","80","0.2","0.75","33","1.4805885262116716"
"10","80","0.2","0.75","27","1.3465627214741318"
"14","80","0.2","0.75","10","0.22578948996319323"
"11","80","0.2","0.75","16","0.003098757398283288"
"9","80","0.2","0.75","34","1.5856824925816022"
"10","80","0.2","0.75","28","1.4020275475302746"
"13","80","0.2","0.75","15","0.3629707761990445"
"12","80","0.2","0.75","12","0.30326473773789264"
"14","80","0.2","0.75","11","0.24434753023414058"
"11","80","0.2","0.75","17","0.003098757398283288"
"9","80","0.2","0.75","35","1.678412462908012"
"10","80","0.2","0.75","29","1.4728992697131236"
"13","80","0.2","0.75","16","0.4250170627287957"
"1","80","0.2","0.75","95","10.848284593768335"
"12","80","0.2","0.75","13","0.337304657279901"
"14","80","0.2","0.75","12","0.2783706040642108"
"11","80","0.2","0.75","18","0.003098757398283288"
"13","80","0.2","0.75","17","0.5056772352174723"
"12","80","0.2","0.75","14","0.3744391149620919"
"14","80","0.2","0.75","13","0.30930067118245647"
"10","80","0.2","0.75","30","1.5406896126706313"
"11","80","0.2","0.75","19","0.003098757398283288"
"1","80","0.2","0.75","96","11.09223975542723"
"14","80","0.2","0.75","14","0.3526027651480004"
"13","80","0.2","0.75","18","0.5615188930942483"
"11","80","0.2","0.75","20","0.003098757398283288"
"12","80","0.2","0.75","15","0.41776264892464804"
"11","80","0.2","0.75","21","0.003098757398283288"
"12","80","0.2","0.75","16","0.45180256846665634"
"13","80","0.2","0.75","19","0.626667493950487"
"14","80","0.2","0.75","15","0.3866258389780706"
"11","80","0.2","0.75","22","0.003098757398283288"
"13","80","0.2","0.75","20","0.6887137804802382"
"12","80","0.2","0.75","17","0.5013151787095776"
"14","80","0.2","0.75","16","0.4237419195199653"
"11","80","0.2","0.75","23","0.003098757398283288"
"10","80","0.2","0.75","31","1.5961544387267739"
"12","80","0.2","0.75","18","0.5384496363917685"
"14","80","0.2","0.75","17","0.48560205375645665"
"11","80","0.2","0.75","24","0.003098757398283288"
"13","80","0.2","0.75","21","0.7445554383570143"
"11","80","0.2","0.75","25","0.003098757398283288"
"14","80","0.2","0.75","18","0.5381831678574742"
"12","80","0.2","0.75","19","0.5693950177935944"
"13","80","0.2","0.75","22","0.8066017248867655"
"10","80","0.2","0.75","32","1.667026160909623"
"14","80","0.2","0.75","19","0.5783922551111936"
"9","80","0.2","0.75","36","1.8144164193867458"
"10","80","0.2","0.75","33","1.7409792623178135"
"15","80","0.2","0.75","0","0.0030918591348978136"
"14","80","0.2","0.75","20","0.6340663759240358"
"1","80","0.2","0.75","97","11.357811197233115"
"9","80","0.2","0.75","37","1.965875370919881"
"15","80","0.2","0.75","1","0.01545929567448907"
"10","80","0.2","0.75","34","1.8149323637260038"
"14","80","0.2","0.75","21","0.6897404967368779"
"9","80","0.2","0.75","38","2.117334322453017"
"1","80","0.2","0.75","98","11.614118518976007"
"14","80","0.2","0.75","22","0.7268565772787727"
"13","80","0.2","0.75","23","0.8748526400694918"
"11","80","0.2","0.75","26","0.003098757398283288"
"12","80","0.2","0.75","20","0.6220021661766981"
"15","80","0.2","0.75","2","0.02473487307918251"
"1","80","0.2","0.75","99","11.904394280949882"
"12","80","0.2","0.75","21","0.6777038526999846"
"13","80","0.2","0.75","24","0.9337966122727556"
"15","80","0.2","0.75","3","0.02473487307918251"
"11","80","0.2","0.75","27","0.003098757398283288"
"1","80","0.2","0.75","100","12.191582002902758"
"12","80","0.2","0.75","22","0.7179328485223581"
"15","80","0.2","0.75","4","0.02473487307918251"
"13","80","0.2","0.75","25","1.0020475274554816"
"11","80","0.2","0.75","28","0.003098757398283288"
"12","80","0.2","0.75","23","0.7798236113260095"
"15","80","0.2","0.75","5","0.02473487307918251"
"13","80","0.2","0.75","26","1.0578891853322578"
"11","80","0.2","0.75","29","0.003098757398283288"
"10","80","0.2","0.75","35","1.8950482235848765"
"12","80","0.2","0.75","24","0.8571870648305742"
"15","80","0.2","0.75","6","0.02473487307918251"
"13","80","0.2","0.75","27","1.113730843209034"
"11","80","0.2","0.75","30","0.003098757398283288"
"15","80","0.2","0.75","7","0.02473487307918251"
"12","80","0.2","0.75","25","0.9376450564753211"
"9","80","0.2","0.75","39","2.265702274975272"
"10","80","0.2","0.75","36","1.947431670415678"
"13","80","0.2","0.75","28","1.1726748154122975"
"14","80","0.2","0.75","23","0.7701586712443166"
"12","80","0.2","0.75","26","1.0150085099798856"
"9","80","0.2","0.75","40","2.3986152324431256"
"10","80","0.2","0.75","37","2.005977875697162"
"13","80","0.2","0.75","29","1.2192095303096109"
"11","80","0.2","0.75","31","0.003098757398283288"
"14","80","0.2","0.75","24","0.8010887383625622"
"12","80","0.2","0.75","27","1.1016555779049977"
"10","80","0.2","0.75","38","2.0676054602039873"
"9","80","0.2","0.75","41","2.568620178041543"
"13","80","0.2","0.75","30","1.2657442452069243"
"14","80","0.2","0.75","25","0.8351118121926324"
"12","80","0.2","0.75","28","1.1883026458301098"
"13","80","0.2","0.75","31","1.302972017124775"
"10","80","0.2","0.75","39","2.1477213200628604"
"11","80","0.2","0.75","32","0.003098757398283288"
"9","80","0.2","0.75","42","2.713897131552918"
"12","80","0.2","0.75","29","1.2501934086337614"
"13","80","0.2","0.75","32","1.3557113606750637"
"11","80","0.2","0.75","33","0.003098757398283288"
"10","80","0.2","0.75","40","2.2093489045696852"
"9","80","0.2","0.75","43","2.840628090999011"
"14","80","0.2","0.75","26","0.8815069128700009"
"12","80","0.2","0.75","30","1.349218629119604"
"10","80","0.2","0.75","41","2.249406834499122"
"11","80","0.2","0.75","34","0.003098757398283288"
"15","80","0.2","0.75","8","0.02473487307918251"
"9","80","0.2","0.75","44","2.995178041543027"
"14","80","0.2","0.75","27","0.9340880269710186"
"11","80","0.2","0.75","35","0.003098757398283288"
"10","80","0.2","0.75","42","2.3017902813299234"
"9","80","0.2","0.75","45","3.1528189910979227"
"15","80","0.2","0.75","9","0.02473487307918251"
"10","80","0.2","0.75","43","2.36649924506209"
"11","80","0.2","0.75","36","0.003098757398283288"
"16","80","0.2","0.75","0","0.00310231432648756"
"14","80","0.2","0.75","28","0.9928551544956853"
"9","80","0.2","0.75","46","3.3011869436201784"
"15","80","0.2","0.75","10","0.02473487307918251"
"10","80","0.2","0.75","44","2.4312082087942564"
"11","80","0.2","0.75","37","0.003098757398283288"
"16","80","0.2","0.75","1","0.015511571632437798"
"9","80","0.2","0.75","47","3.4650098911968343"
"14","80","0.2","0.75","29","1.0578082954440011"
"11","80","0.2","0.75","38","0.003098757398283288"
"10","80","0.2","0.75","45","2.498998551751764"
"15","80","0.2","0.75","11","0.02473487307918251"
"9","80","0.2","0.75","48","3.6288328387734916"
"16","80","0.2","0.75","2","0.031023143264875597"
"11","80","0.2","0.75","39","0.003098757398283288"
"10","80","0.2","0.75","46","2.569870273934613"
"14","80","0.2","0.75","30","1.1475054900869135"
"15","80","0.2","0.75","12","0.02473487307918251"
"9","80","0.2","0.75","49","3.80811078140455"
"11","80","0.2","0.75","40","0.003098757398283288"
"10","80","0.2","0.75","47","2.6623116506948508"
"13","80","0.2","0.75","33","1.4053483898988646"
"16","80","0.2","0.75","3","0.046534714897313395"
"15","80","0.2","0.75","13","0.02473487307918251"
"12","80","0.2","0.75","31","1.4327711589045335"
"9","80","0.2","0.75","50","3.978115727002968"
"14","80","0.2","0.75","31","1.227923664594352"
"16","80","0.2","0.75","4","0.07135322950921388"
"13","80","0.2","0.75","34","1.4425761618167154"
"15","80","0.2","0.75","14","0.02473487307918251"
"14","80","0.2","0.75","32","1.308341839101791"
"9","80","0.2","0.75","51","4.1573936696340255"
"12","80","0.2","0.75","32","1.5256073031100108"
"13","80","0.2","0.75","35","1.4984178196934914"
"15","80","0.2","0.75","15","0.02473487307918251"
"10","80","0.2","0.75","48","2.7485902690044064"
"14","80","0.2","0.75","33","1.391853020321054"
"12","80","0.2","0.75","33","1.6617669812780442"
"13","80","0.2","0.75","36","1.5449525345908048"
"15","80","0.2","0.75","16","0.02473487307918251"
"16","80","0.2","0.75","5","0.08376248681516411"
"14","80","0.2","0.75","34","1.462992174693019"
"12","80","0.2","0.75","34","1.8041157357264428"
"13","80","0.2","0.75","37","1.606998821120556"
"16","80","0.2","0.75","6","0.09306942979462679"
"15","80","0.2","0.75","17","0.02473487307918251"
"12","80","0.2","0.75","35","1.9371808757542937"
"10","80","0.2","0.75","49","2.837950266539303"
"16","80","0.2","0.75","7","0.10547868710057703"
"12","80","0.2","0.75","36","2.0578678632214142"
"13","80","0.2","0.75","38","1.6814543649562574"
"15","80","0.2","0.75","18","0.02473487307918251"
"13","80","0.2","0.75","39","1.762114537444934"
"15","80","0.2","0.75","19","0.02473487307918251"
"12","80","0.2","0.75","37","2.1661766981278046"
"16","80","0.2","0.75","8","0.12719488738598994"
"9","80","0.2","0.75","52","4.333580613254203"
"15","80","0.2","0.75","20","0.02473487307918251"
"13","80","0.2","0.75","40","1.8427747099336103"
"12","80","0.2","0.75","38","2.2899582237351073"
"16","80","0.2","0.75","9","0.14891108767140288"
"9","80","0.2","0.75","53","4.506676557863502"
"15","80","0.2","0.75","21","0.02473487307918251"
"13","80","0.2","0.75","41","1.9079233107898492"
"16","80","0.2","0.75","10","0.17062728795681578"
