"export-world data (NetLogo 5.0.1)"
"Butterfly-Class1.nlogo"
"03/30/2013 17:01:33:361 -0600"

"RANDOM STATE"
"0 0 -1727483681 175 0.0 false -190206917 1011162835 674488609 1481237831 -636297418 -1807098597 -1048386829 -712313672 507744142 286881839 -1067321875 -1663839170 2143081331 162683687 -957028525 136239958 1648814155 674042197 1387207586 -1196932823 -1688379002 1144478048 -1788587476 -248416161 1023368087 -1846176701 -1652538071 390295047 -471445336 287717141 1727610595 1323696245 1365707179 -1469654962 997503559 -1514586334 -1801822417 -2073875546 -946716997 582083148 1572036375 656597928 -1701898691 -268733094 859431188 536984300 -352324383 1568164585 619418969 1729872482 -1228706176 -1409611521 -1773608018 1168823414 1411985920 -58720790 -1801961336 -1881378217 197389909 1560572534 -1452977034 -440122162 60148335 136552297 2098555891 -514828969 -1077481482 -1518532756 397535341 125737858 1896621738 155962080 408438089 924715072 936814032 -1880702196 898718692 1804297591 -212228323 543582443 1935161313 -1102053726 -2042580351 -1480767096 1077970537 1083743056 -1591600194 517188727 -224685899 -1470356105 -1496019283 721746133 -1067825456 262898421 885076309 1401580762 48096478 -885742529 785472873 -957776818 1593666100 -990054811 -1214138889 270911679 103244013 -623134595 892249034 1780615867 -556658781 742489517 -879897824 -638567582 622163180 -1313140695 359414476 -1799043971 -137425763 231536541 -1498330782 1238248995 503639258 1435108546 1396251269 1966660590 537106424 1478863961 -658237839 -1805717169 -2104941724 -1773382364 1982989789 -1037172370 391966689 -2080282874 1487100145 -865582094 1702375113 -814421010 89199471 1960503614 2066480274 -2063066473 -1151623951 1930069399 389372723 -380467491 -990689213 -450300298 1974322254 -1744727776 -1054165181 -931640223 1271686921 493457246 -1329150154 -52054417 -846571257 -479545887 1596736940 1561796806 403820639 1905918150 604038233 1429185295 2073372465 -1512034547 1296734215 905170939 836763588 1314676312 -1902353702 401286245 1025334748 -1392968436 -133921311 1686260101 -1370707068 1631041349 1555464234 -137056479 -190731848 -999160852 343690287 -1973102316 -843536866 -125504613 261430089 -576640480 2045879142 -106674464 330467 739711132 -1160002122 989761277 1486361153 153700399 139322456 1833363907 421994770 2039854603 565499426 -1578703030 693156672 -170511275 851774849 -335251073 -2009351051 -284446115 327677860 1932980247 -177622895 107474645 -348020257 -140142329 1798340973 -703479063 -516042512 -78645256 -1664927851 1927646703 1815329094 561289031 -524705902 1775577404 1527627106 -1282028302 -806809082 229591019 877090720 1479519171 -2097670001 819685413 1618267357 -1805976138 290115292 -1855922287 1789074127 -1570973336 -2044659478 -1149785917 1456025335 -1538546387 -1813043946 1433090546 1217958830 -1664476324 1522432696 294023890 632954180 -1512588885 1881557186 1008880198 -49635613 1837294091 -1062025697 -831508018 694785527 -1273276530 2023838816 -1479733354 1506937081 1800671433 -1679690614 1916606586 556300585 2041150055 -1783962424 -1429902513 1302995721 14633274 -669786111 627291994 835632608 712604581 -2007960706 1160800088 -875697290 808853496 737336054 1812881632 1901966341 -717705026 -2011604286 -829254503 -1011560797 263846706 -1217995188 -1520290055 1244094021 -60824998 1464308148 -105651107 1012734008 792638783 1838892010 1526450602 -133781706 -1439249458 -884174203 12278328 -393182757 -912953353 212098830 -1701718317 -316384212 1834306830 1391515555 203882584 1183883123 1849813067 344477858 1729759629 -212359965 255385372 355437099 -450417785 1904710406 870022983 -297563521 -1396773119 -265992365 -1827633750 -1965667293 1535808153 1452700468 -1012333337 499512961 322660749 -1561182470 2109212477 -1857198765 -1930441985 400556769 235333733 1027614238 1428090425 -1368269131 1864203801 1544605968 682861810 -1124417887 -610136328 352791578 -883092402 1996751169 -227369919 -2112815955 -1571064156 -1375922408 -1924053518 2139111384 156868394 -1737683834 1240801566 1431611985 -1622703375 -585158976 2054296756 -1794598440 405457374 979226906 -1327108117 720971859 -374969016 -708695115 363096687 443640843 1666169167 680195697 -1591678849 -87029223 -968339891 -150251587 1801216521 1969371611 -390341828 -328303421 1018785993 -459806457 811358552 1248685972 3235215 2023362569 1469278220 479655762 -1839592858 2071075075 -1596662640 -1106561383 -82661391 483039421 -1424202128 -313324835 -184390993 1208513871 -1529431975 1358303888 -1989935589 812618877 -1607436393 -501724075 1438800488 1357735562 47551281 1237334720 2089734374 1180004107 -1130234497 996745885 -1459488486 570038142 1640613480 -85539757 1758625228 -777450439 -678575799 406241627 -2027308781 1293701988 1532888591 -624636910 -504402831 695178097 -478495478 1650333777 -930283363 1563924265 -1729884911 -1091942210 813109761 1787353458 1925585865 950515513 204972548 -646826245 -30473053 -525017786 573549813 -1375743200 -980809789 -1786395174 -1096871030 -826365815 -1584386176 -586906958 339721607 857152967 1785029302 1115155131 1572719037 1035483501 -929539865 577310351 -1854437506 679157249 774545792 -1060706994 -264478361 566985369 -124998440 -1340717886 618145783 -96972209 1237056570 581712288 1814475705 1500808079 -1055758628 804163383 2043592276 -1893621033 2187049 -1080012237 -172328302 -339820642 -1687913250 2053900977 546955365 -1534038604 -322761614 1155011911 2143056369 -300941332 850247206 -1005384646 -842889675 -564141190 -1449888712 1693479216 -1277381041 779882803 1025429262 -1656777648 1123413850 180704022 -1808495628 1336440627 -291203966 -131214994 -99582584 1974659541 -703451854 -1810215923 1876322447 2107645066 2073671022 1773085757 -1536325194 -1244071577 -1916215401 -1962018834 1651360871 1238882508 -1411938185 -1084223757 1243084836 -849352990 633125377 -2094764290 222284316 1012717822 -577878015 -614212459 -269636055 -900513503 -1805365873 2006681411 1203991856 -962922265 -215886136 1548159760 1887728915 -1066848387 306526060 -1748247 772332697 55505259 -1940839507 -752290002 728732556 -2015684751 2079334001 -1720165246 -1348294226 -1965401540 -1166564529 -1419526476 -502228031 -1213147700 962214199 -1670036198 1713678687 454702334 -690600377 1729091889 -838629637 -1755549065 334456879 -1347162346 355173969 1043971898 -684526425 -997004607 -2118025950 701581697 -60519322 -1820165474 -115795251 -284066430 -1188638784 1376620074 -1381798152 857530191 -1143564831 1601889929 -902053593 -749264427 1871750679 407433422 -1217310014 1420407276 -1458051719 -899540713 -1732399014 834543413 441414510 -868125617 465777992 1122623595 -309422576 -344479525 -1010997005 69324497 -2099688416 1111773499 -299547258 -559270816 -674384818 149638096 -2405411 -1676393689 -572937602 1332213441 -1377273105 827416150 -1239087924 -356878782 1142588439 -2026978867 255613555 -658445812 75868668 822326401 468050480 -1727380879 83422082 -1580741448 687181214 653507048 -459602268 521247448 391209584 -1342578978 -1280674734"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks",
"0","149","0","149","0","nobody","0","""NEITHER""","0"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","elevation"
"0","149","50","""""","9.9","-22.723265927859003"
"1","149","50","""""","9.9","-22.482651832820792"
"2","149","50","""""","9.9","-22.249744376010867"
"3","149","50","""""","9.9","-22.0245876862528"
"4","149","50","""""","9.9","-21.807224744675963"
"5","149","50","""""","9.9","-21.597697346619185"
"6","149","50","""""","9.9","-21.396046064111985"
"7","149","50","""""","9.9","-21.202310209005503"
"8","149","50","""""","9.9","-21.016527796826168"
"9","149","50","""""","9.9","-20.83873551142449"
"10","149","50","""""","9.9","-20.668968670491253"
"11","149","50","""""","9.9","-20.50726119201282"
"12","149","50","""""","9.9","-20.3536455617361"
"13","149","50","""""","9.9","-20.208152801713084"
"14","149","50","""""","9.9","-20.07081243999309"
"15","149","50","""""","9.9","-19.94165248152953"
"16","149","50","""""","9.9","-19.820699380365824"
"17","149","50","""""","9.9","-19.707978013163356"
"18","149","50","""""","9.9","-19.603511654131623"
"19","149","50","""""","9.9","-19.50732195141852"
"20","149","50","""""","9.9","-19.41942890501528"
"21","149","50","""""","9.9","-19.33985084622823"
"22","149","50","""""","9.9","-19.268604418765634"
"23","149","50","""""","9.9","-19.205704561484808"
"24","149","50","""""","9.9","-19.151164492840778"
"25","149","50","""""","9.9","-19.10499569707393"
"26","149","50","""""","9.9","-19.067207912170346"
"27","149","50","""""","9.9","-19.037809119623844"
"28","149","50","""""","9.9","-19.016805536025032"
"29","149","50","""""","9.9","-19.004201606497915"
"30","149","50","""""","9.9","-19"
"31","149","50","""""","9.9","-19.004201606497915"
"32","149","50","""""","9.9","-19.016805536025032"
"33","149","50","""""","9.9","-19.037809119623844"
"34","149","50","""""","9.9","-19.067207912170346"
"35","149","50","""""","9.9","-19.10499569707393"
"36","149","50","""""","9.9","-19.151164492840778"
"37","149","50","""""","9.9","-19.205704561484808"
"38","149","50","""""","9.9","-19.268604418765634"
"39","149","50","""""","9.9","-19.33985084622823"
"40","149","50","""""","9.9","-19.41942890501528"
"41","149","50","""""","9.9","-19.50732195141852"
"42","149","50","""""","9.9","-19.603511654131623"
"43","149","50","""""","9.9","-19.707978013163356"
"44","149","50","""""","9.9","-19.820699380365824"
"45","149","50","""""","9.9","-19.94165248152953"
"46","149","50","""""","9.9","-20.07081243999309"
"47","149","50","""""","9.9","-20.208152801713084"
"48","149","50","""""","9.9","-20.3536455617361"
"49","149","50","""""","9.9","-20.50726119201282"
"50","149","50","""""","9.9","-20.668968670491253"
"51","149","50","""""","9.9","-20.83873551142449"
"52","149","50","""""","9.9","-21.016527796826168"
"53","149","50","""""","9.9","-21.202310209005503"
"54","149","50","""""","9.9","-21.396046064111985"
"55","149","50","""""","9.9","-21.597697346619185"
"56","149","50","""""","9.9","-21.807224744675963"
"57","149","50","""""","9.9","-22.0245876862528"
"58","149","50","""""","9.9","-22.249744376010867"
"59","149","50","""""","9.9","-22.482651832820792"
"60","149","50","""""","9.9","-22.723265927859003"
"61","149","50","""""","9.9","-22.971541423208976"
"62","149","50","""""","9.9","-23.22743201089601"
"63","149","50","""""","9.9","-23.490890352284694"
"64","149","50","""""","9.9","-23.761868117768813"
"65","149","50","""""","9.9","-23.661387442811588"
"66","149","50","""""","9.9","-22.91776189653656"
"67","149","50","""""","9.9","-22.180329730474355"
"68","149","50","""""","9.9","-21.449282711585"
"69","149","50","""""","9.9","-20.724818840347695"
"70","149","50","""""","9.9","-20.007142492748557"
"71","149","50","""""","9.9","-19.296464556281663"
"72","149","50","""""","9.9","-18.593002558570063"
"73","149","50","""""","9.9","-17.896980787071826"
"74","149","50","""""","9.9","-17.208630398186216"
"75","149","50","""""","9.9","-16.528189513919585"
"76","149","50","""""","9.9","-15.855903304107827"
"77","149","50","""""","9.9","-15.192024052026483"
"78","149","50","""""","9.9","-14.536811201050213"
"79","149","50","""""","9.9","-13.890531379853151"
"80","149","50","""""","9.9","-13.253458403473878"
"81","149","50","""""","9.9","-12.625873247404705"
"82","149","50","""""","9.9","-12.008063991709982"
"83","149","50","""""","9.9","-11.400325732035007"
"84","149","50","""""","9.9","-10.802960454241045"
"85","149","50","""""","9.9","-10.21627686929839"
"86","149","50","""""","9.9","-9.640590204993778"
"87","149","50","""""","9.9","-9.07622195096772"
"88","149","50","""""","9.9","-8.523499553598128"
"89","149","50","""""","9.9","-7.982756057296896"
"90","149","50","""""","9.9","-7.454329688892898"
"91","149","50","""""","9.9","-6.938563381947034"
"92","149","50","""""","9.9","-6.435804238089851"
"93","149","50","""""","9.9","-5.946402922797461"
"94","149","50","""""","9.9","-5.470712993434653"
"95","149","50","""""","9.9","-5.009090157900268"
"96","149","50","""""","9.9","-4.5618914628149625"
"97","149","50","""""","9.9","-4.12947441089743"
"98","149","50","""""","9.9","-3.712196007983138"
"99","149","50","""""","9.9","-3.3104117410473606"
"100","149","50","""""","9.9","-2.9244744895969674"
"101","149","50","""""","9.9","-2.55473337388365"
"102","149","50","""""","9.9","-2.201532544552748"
"103","149","50","""""","9.9","-1.86520991955976"
"104","149","50","""""","9.9","-1.546095875439491"
"105","149","50","""""","9.9","-1.2445119012758283"
"106","149","50","""""","9.9","-0.9607692249636273"
"107","149","50","""""","9.9","-0.6951674225463051"
"108","149","50","""""","9.9","-0.44799302251775686"
"109","149","50","""""","9.9","-0.2195181179588772"
"110","149","50","""""","9.9","-0.009999000199947261"
"111","149","50.01803251716754","""""","9.9","0.18032517167539908"
"112","149","50.03512336507744","""""","9.9","0.3512336507743612"
"113","149","50.05025253169417","""""","9.9","0.5025253169416715"
"114","149","50.063401981121004","""""","9.9","0.6340198112100666"
"115","149","50.0745558575901","""""","9.9","0.7455585759009935"
"116","149","50.08370057868726","""""","9.9","0.8370057868725809"
"117","149","50.090824916546566","""""","9.9","0.9082491654656906"
"118","149","50.09592006590431","""""","9.9","0.9592006590430842"
"119","149","50.09897969806286","""""","9.9","0.9897969806286184"
"120","149","50.1","""""","9.9","1"
"121","149","50.09897969806286","""""","9.9","0.9897969806286184"
"122","149","50.09592006590431","""""","9.9","0.9592006590430842"
"123","149","50.090824916546566","""""","9.9","0.9082491654656906"
"124","149","50.08370057868726","""""","9.9","0.8370057868725809"
"125","149","50.0745558575901","""""","9.9","0.7455585759009935"
"126","149","50.063401981121004","""""","9.9","0.6340198112100666"
"127","149","50.05025253169417","""""","9.9","0.5025253169416715"
"128","149","50.03512336507744","""""","9.9","0.3512336507743612"
"129","149","50.01803251716754","""""","9.9","0.18032517167539908"
"130","149","50","""""","9.9","-0.009999000199947261"
"131","149","50","""""","9.9","-0.2195181179588772"
"132","149","50","""""","9.9","-0.44799302251775686"
"133","149","50","""""","9.9","-0.6951674225463051"
"134","149","50","""""","9.9","-0.9607692249636273"
"135","149","50","""""","9.9","-1.2445119012758283"
